name,developer,percent_positive,num_reviews,multiplayer,mature
Super Jigsaw Puzzle: Generations - Kittens Puzzles,Flat Cat Games,88.0,28.0,False,False
Super Jigsaw Puzzle: Generations - SJP Space Puzzles,Flat Cat Games,87.0,15.0,False,False
Super Jigsaw Puzzle: Generations - SJP Anime Reloaded Puzzles,Flat Cat Games,88.0,22.0,False,False
Super Jigsaw Puzzle: Generations - SJP Monuments Puzzles,Flat Cat Games,87.0,17.0,False,False
Super Jigsaw Puzzle: Generations - SJP Cities Puzzles,Flat Cat Games,87.0,20.0,False,False
Risky Wings - 'Dizzy Kitten' Character,FireVector,65.0,18557.0,False,False
Rigo: The Movie,We Are Three Studios,65.0,7434.0,False,False
Racing Fighters,Pixelrain Games,78.0,517.0,False,False
Out of Coverage,Semaphore,59.0,222.0,False,False
DELIVERED!,Rail Cat Games,75.0,1411.0,False,False
Vegetable couple🍆 B,Sly,84.0,310.0,False,False
Necronomistore,Oddfellows Software,83.0,1122.0,False,False
Viking Brothers 5,Yustas Game Studio,80.0,930.0,False,False
Speed Limit,Gamechuck,81.0,4398.0,False,True
Season Pass (Episodes 2-4),Goodwolf Studio,50.0,61.0,False,False
Animal couple🐘 9,Sly,44.0,45.0,False,False
Animal couple🐘 7,Sly,44.0,45.0,False,False
Animal couple🐘 3,Sly,43.0,44.0,False,False
Fantasy Grounds - Taverns & Inns Pack 1 - Living Maps (Map Pack),"SmiteWorks USA, LLC",84.0,41.0,True,False
"Fantasy Grounds - Saints and Heroes, Volume 5 (Token Pack)","SmiteWorks USA, LLC",77.0,66.0,True,False
Dark Places: Original Soundtrack,Andrij Matskevych,58.0,180.0,False,True
Super Cane Magic ZERO - Soundtrack,Studio Evil,91.0,160.0,True,False
Fantasy Grounds - Quests of Doom 4: Forgive and Regret (5E),"SmiteWorks USA, LLC",75.0,69.0,True,False
GoVenture TYPING,MediaSpark,44.0,143.0,False,False
"DragonFangZ - Extra Dungeon ""Friendship's Labyrinth""",Toydea Inc.,74.0,80.0,False,False
LET IT DIE -(Special)10 Death Metals- 006,"GRASSHOPPER MANUFACTURE INC.,SUPERTRICK  GAMES,Inc.",67.0,2132.0,False,True
Egg Escape,Zotdinex,86.0,488.0,False,False
LegalDungeon - Soundtrack,Somi,73.0,126.0,False,False
Alight,Brickhouse,85.0,68.0,False,False
Merlin Soccer,Educational Games,61.0,403.0,False,False
2017 Scenarios - Power & Revolution 2019 Edition,Eversim,68.0,44.0,False,False
God'n Spy Add-on -  Power & Revolution 2019 Edition,Eversim,81.0,16.0,False,False
Beyond Enemy Lines 2 - Soundtrack,Polygon Art,63.0,11.0,False,False
Frank and 10 roots,Horrendous Games,93.0,61.0,False,False
净土英雄 - Heroes of Pure land,Cloudmoon Studios,78.0,8916.0,False,False
Boss Barrage,Alt Studio,94.0,2153.0,False,False
"Dark Future: Blood Red States, Official Soundtrack",Auroch Digital,80.0,72.0,False,False
Prince of Cats Digital Artbook,Sky Bear Games,45.0,716.0,False,False
"Dark Future: Blood Red States, Developer's Archive",Auroch Digital,80.0,72.0,False,False
Prince of Cats Original Sountrack,Sky Bear Games,45.0,705.0,False,False
Gears of Eden,Cubit Games,76.0,270.0,False,False
Bird couple🐦 4,Sly,48.0,122.0,False,False
Picross Fairytale - Nonogram: Red Riding Hood Secret Soundtrack,Somer Games,17.0,28.0,False,False
Crown of Worlds,Prismatech Media Arts,46.0,117.0,False,False
Football Manager 2019 Touch - Fixture Pile-Up Challenge,Sports Interactive,59.0,471.0,True,False
Hentai Shooter 3D - Art Collection,КиКо,76.0,126.0,False,False
PuppetShow: Porcelain Smile Collector's Edition,AMAX Interactive,44.0,18.0,False,False
Revelation Online - Heart of the Sea Pack,Netease Games,97.0,33.0,True,False
GRIP: Combat Racing - Cygon Garage Kit 2,Caged Element Inc.,89.0,1434.0,True,False
PUZZLE: ULTIMATE - Puzzle Pack: VALLEY,AFBIK Studio,69.0,252.0,False,False
GRIP: Combat Racing - Vintek Garage Kit 2,Caged Element Inc.,89.0,1428.0,True,False
Super Gerry,Laxity Media,83.0,276.0,False,False
Newton and the Apple Tree - Soundtrack,Laplacian,95.0,49.0,False,False
Shadow Unit - Mercendary Edition,Warmongers Studios,82.0,532.0,True,True
Fred The Fraud,Sevo Tech,87.0,1920.0,True,False
Paper Shakespeare: Stick Julius Caesar: War on Xmas,Stegalosaurus Game Development,50.0,118.0,False,False
TripTrip - Official Soundtrack,About Airplane LLC,66.0,361.0,False,False
Starcaster OST,Steam Blade Games,75.0,124.0,False,False
The Wanderings Dragon,Nekyau Games,68.0,42.0,False,False
Lord VS Nas Vai,Nekyau Games,87.0,37.0,False,False
GRIP: Combat Racing - Pariah Garage Kit 2,Caged Element Inc.,89.0,1431.0,True,False
GRIP: Combat Racing - Terra Garage Kit 2,Caged Element Inc.,89.0,1430.0,True,False
GRIP: Combat Racing - Nyvoss Garage Kit 2,Caged Element Inc.,89.0,1433.0,True,False
Between the Stars - Original Soundtrack,Isolated Games,82.0,251.0,False,False
Absolute Fall,Möf Selvi,61.0,69.0,False,False
"彼得猪冒险 | Piggy Prter Adventure | ABENTEUER von Peter, dem Schweinchen",FAYEMI,94.0,93.0,True,False
Ball Run,Dexion Games,57.0,384.0,False,False
Bandits,Benerot,55.0,499.0,True,False
Dark Bestiary,Qd,76.0,321.0,False,False
Berlin 1936,El Dokterino,62.0,348.0,False,False
Rummy 3D Premium,BufoProject,84.0,285.0,True,False
Idle Champions - Explorer's Pack,Codename Entertainment Inc.,78.0,3528.0,False,False
Vegetable couple🍆 4,Sly,85.0,343.0,False,False
Leder Panzer,Mind-altering Games,73.0,676.0,True,False
KOPICS Expansion Pack,OCTET,71.0,14.0,False,False
Bird couple🐦 6,Sly,50.0,129.0,False,False
Angry Ball VR,"MWN TECH.,LTD",43.0,54.0,False,False
Cat puzzle🐱 2,Sly,85.0,20.0,False,False
Fantasy Island,BoringGame,90.0,89.0,False,False
Pirates of the Asteroid Belt VR,Garden Horse Studio,47.0,153.0,False,False
TetrotronVR,Ruso-Virt,55.0,38.0,False,False
My Lovely Daughter - The Inquisitor,GameChanger Studio,71.0,512.0,False,True
Fruit 7 Sudoku🍉 2,Sly,54.0,37.0,False,False
Space Cows,Happy Corruption,48.0,143.0,False,False
Pixel Fishies,Jim Rogers,61.0,68.0,True,False
The Pepper Prince: Episode 2 - The Sadness,Hypnotic Owl,59.0,676.0,False,False
Dash Island,The June Blue Company,68.0,998.0,False,False
Fruit 4 Sudoku🍉 3,Sly,56.0,44.0,False,False
LOGistICAL 2: Indonesia,Sacada,65.0,29.0,False,False
Doodle God: 8-bit Mania Soundtrack,JoyBits Ltd.,62.0,63.0,False,False
Crystal War,MECHREVO VR,56.0,115.0,False,False
Rise up,Garnudo Games,57.0,86.0,False,False
Toy-War: The Beginning,DK Studio,30.0,146.0,False,False
Super Seducer 2 - Documentary: The Dark Side of Seduction?,RLR Training Inc,83.0,675.0,False,True
Super Seducer 2 - Bonus Video 2: Creating Abundance,RLR Training Inc,82.0,452.0,False,True
Super Seducer 2 - Bonus Video 1: Meeting the Right Women,RLR Training Inc,82.0,418.0,False,True
RPG Maker MV - Dystopia,ayato sound create,89.0,101.0,False,False
RPG Maker VX Ace - Spicy Orange,ayato sound create,87.0,290.0,False,False
RPG Maker VX Ace - Pixel Animations,finalbossblues,91.0,12.0,False,False
RPG Maker VX Ace - Dystopia,ayato sound create,86.0,45.0,False,False
Battle Of Britain,Cheezy Freak,75.0,17.0,False,False
Risky Wings - Techno Soundtrack,FireVector,65.0,18664.0,False,False
"""Mushroom rain"" - wallpaper 1920x1080",Laush Dmitriy Sergeevich,90.0,31.0,False,False
Magic Nations Premium DLC Pack,PrimeBit Games S.A.,53.0,52.0,True,False
The Lost Heir - The Legacy Advantage,Hosted Games,74.0,30.0,False,False
Scarlet Smiling Skull,xs2pulz,72.0,439.0,False,True
Pixel Draw - Expansion Pack 5,Pixel Draw,76.0,439.0,False,False
The Amazonian Dread,Gbrossoft,78.0,95.0,False,False
Football Manager 2019 Touch -  Starting from the Bottom Challenge,Sports Interactive,58.0,674.0,True,False
Football Manager 2019 Touch - Unlimited Scouting,Sports Interactive,60.0,62.0,True,False
Tadpole Swimmer,"Linke Yu,Jimmy Yang",65.0,256.0,False,True
Tiger Striker,TigerQiuQiu,59.0,43.0,False,False
Bohrdom,Cole Allen,89.0,30.0,True,False
Space Ashes,Jonathan Moreau (NazTaiL),54.0,149.0,False,False
Incredible Dracula 3: Family Secret,New Bridge Games,85.0,22.0,False,False
TRIP,Pal Diaray,79.0,232.0,False,False
Notemon,Croaking Kero,61.0,530.0,False,False
Closers: Essential Starter Pack,Naddic Games,55.0,181.0,True,False
Falnarion Tactics - Donation Get!,Team Syukino,81.0,26.0,False,False
TheVeryHardPuzzleGame&Editor,Gumou,71.0,149.0,False,False
Market Dominion,Iguana Mercenary,98.0,53.0,False,False
Hopper Rabbit,CDIS Lab.,79.0,354.0,False,False
WASDead - Beer for Developers,Alex Zelenskyi,85.0,714.0,False,False
Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: Variety Pack 10,DL Softworks,93.0,21.0,False,False
Jigsaw Puzzle Pack - Pixel Puzzles Ultimate: Variety Pack 11,DL Softworks,94.0,21.0,False,False
Doodle God Blitz: Hidden Object DLC,JoyBits Ltd.,61.0,104.0,False,False
Elle,L. Stotch,86.0,1653.0,False,False
Visual Novel Maker - Japanese School Girls Vol.3,TK.Projects,57.0,29.0,False,False
RPG Maker MV - Heroine Character Pack 2,Gee-kun-soft,63.0,77.0,False,False
Solenars Edge Rebirth: After Story,Team Syukino,80.0,30.0,False,False
Bloody Rally Show,Game Hero Interactive,68.0,291.0,True,True
Tower!3D Pro - KMEM airport,FeelThere,46.0,184.0,True,False
WASDead: Remastered Soundtrack,Artem Sharipov,75.0,94.0,False,False
Doodle God Blitz: Train Your Dragon DLC,JoyBits Ltd.,61.0,47.0,False,False
Visual Novel Maker - Japanese School Girls Vol.2,TK.Projects,57.0,29.0,False,False
Doodle God Blitz: The Return of the King DLC,JoyBits Ltd.,61.0,58.0,False,False
Doodle God Blitz: The Necromancer`s Uprising DLC,JoyBits Ltd.,61.0,70.0,False,False
Explodey - Sci-fi Side Scroller w/ 'splosions,YitYat Studios,72.0,239.0,True,False
Dot To Dot Puzzles - Lifetime Premium Pack,MadGearGames,74.0,172.0,False,False
Solenars Edge Rebirth: Donation,Team Syukino,80.0,30.0,False,False
WASDead Moroz - Christmas DLC,Alex Zelenskyi,85.0,719.0,False,False
Ireland | Sphaeres VR Experience | 360° Video | 6K/2D,Atmosphaeres,66.0,67.0,False,False
King of the World - Definitive Edition,Contec Games,81.0,67.0,True,False
NiHonGoToKi,Tyler Hamilton,90.0,15.0,False,False
Rubico,Game Runners,25.0,1494.0,False,False
Laruaville 7,LGT SIA,72.0,570.0,False,False
Fruit 2 Sudoku🍉 4,Sly,58.0,49.0,False,False
The Lovebirds,Cafearatus Studios,90.0,31.0,False,True
Mongrel,Fischmell,64.0,491.0,False,False
Bleeding Sun,Jaime Paz Lopes,75.0,72.0,False,False
Fruit 7 Sudoku🍉 4,Sly,53.0,35.0,False,False
Sanator: Scarlet Scarf,Ignis Sanat,58.0,29.0,False,True
Fugue State,Yitz,48.0,25.0,False,False
AnyWay! - BRONZE Sylvia character pack!,SGS,52.0,121.0,False,False
AnyWay! - Bloody revenge!,SGS,52.0,121.0,False,False
AnyWay! - GOLD Sylvia character pack!,SGS,52.0,121.0,False,False
AnyWay! - Premium Abby character pack!,SGS,51.0,122.0,False,False
AnyWay! - Abby character pack!,SGS,53.0,103.0,False,False
Vambrace: Cold Soul - Original Soundtrack,Devespresso Games,57.0,236.0,False,False
Cat couple🐱 6,Sly,85.0,20.0,False,False
Chess Puzzles - 100 by Emma,Educational Games,64.0,166.0,False,False
Vegetable couple🍆 A,Sly,84.0,318.0,False,False
Afterlifes,Nockdev Entertainment,65.0,74.0,False,True
Berry couple🍓 4,Sly,80.0,917.0,False,False
Siberian Run VR,"Unsin Studio,EJRGames",66.0,531.0,False,False
OUTCOME,EncoderX,58.0,268.0,False,False
Zniw Adventure,Azure Mountain,76.0,34.0,False,False
VR Smash Park,Technical Troupers,91.0,1684.0,False,False
Fruit A Sudoku🍉 3,Sly,52.0,32.0,False,False
"A.D.M(Angels,Demons And Men)",SmartOliveGames,79.0,247.0,False,False
Antox vs. Free Radicals,Greenlynx,69.0,66.0,False,False
Tecroroid Assault,Wizbyte Games,74.0,295.0,False,False
Guitar Simulator,Kavkaz Sila Games,40.0,39.0,False,False
WordKiller: Revolution,Mihan0id,14.0,78.0,False,True
DFF NT: 3rd Appearance Special Set for Zidane & Ramza,"Square Enix,KOEI TECMO GAMES CO., LTD.",65.0,947.0,True,False
DFFNT: 3rd Appearance Special Set for Terra & Kefka,"Square Enix,KOEI TECMO GAMES CO., LTD.",43.0,1558.0,True,False
Hentai University - Wallpapers,Unreal Gaming,57.0,67.0,False,True
Hyperdimension Neptunia Re;Birth3 Lily-ad Dungeon / リリィダンジョン / ＣＰ迷宮,"Idea Factory,Compile Heart,Felistella",85.0,1708.0,False,False
Hyperdimension Neptunia Re;Birth3 Mini Island / ミニミニアイランド / 迷你島,"Idea Factory,Compile Heart,Felistella",88.0,1855.0,False,False
Global Fortune,9th Floor Arcade,88.0,299.0,False,False
Hyperdimension Neptunia Re;Birth3 Shares Quests / シェアクエスト / 信奉心任務,"Idea Factory,Compile Heart,Felistella",90.0,2042.0,False,False
Full-On Paintball - Extra Weapons Pack,Gamepainters,40.0,15.0,True,False
Full-On Paintball - All Weapon Skins,Gamepainters,40.0,15.0,True,False
Re-Legion - Digital_Soundtrack_,Ice Code Games,57.0,114.0,False,False
Gravity Heroes,"Studica Solution,Electric Monkeys",84.0,404.0,True,False
Fruitlockers Reborn! 2,e-FunSoft Games,82.0,139.0,False,False
Forgotten World,"Valerio Palma,Cristian Maraglino",84.0,466.0,False,False
Space Fox Kimi and the Interstellar Fortress,ShenTzu Games,46.0,104.0,False,False
RoboBunnies In Space!,Giant Fox Studios,71.0,110.0,True,False
Jolly Riot,Victorian Clambake,73.0,87.0,True,False
Super Agent: Drunk Kent,REKWARE,79.0,570.0,False,False
Rocksmith® 2014 Edition – Remastered – 5 Seconds of Summer - “She Looks So Perfect”,Ubisoft - San Francisco,89.0,4527.0,False,False
Rocksmith® 2014 Edition – Remastered – Commodores - “Brick House”,Ubisoft - San Francisco,85.0,3670.0,False,False
Rocksmith® 2014 Edition – Remastered – Fountains of Wayne - “Stacy’s Mom”,Ubisoft - San Francisco,84.0,3318.0,False,False
Rocksmith® 2014 Edition – Remastered – Wheatus - “Teenage Dirtbag”,Ubisoft - San Francisco,97.0,98.0,False,False
Rocksmith® 2014 Edition – Remastered – Jimmy Eat World - “The Middle”,Ubisoft - San Francisco,84.0,2548.0,False,False
The Red Moon,Pink Cloud,79.0,130.0,False,False
Caretaker,Baris,73.0,132.0,False,False
Haunted Hotel: Charles Dexter Ward Collector's Edition,Special Bit,78.0,75.0,False,False
RPG Maker MV - TOKIWA GRAPHICS Battle BG No.4 Dungeon/Cave,STUDIO TOKIWA,70.0,1840.0,False,False
東方苦粗緑 Touhou KSG RPG (Project ONe add-on levels),Hellshake Yano,60.0,1040.0,False,False
Hour of the Snake,Grzegorz Fila,78.0,1154.0,False,False
Because We're Here ~Mohnblume und Blauerose~ Act II,Studio Elfriede,96.0,27.0,False,False
Cat puzzle🐱 9,Sly,85.0,20.0,False,False
Butterfly🦋 couple 8,Sly,68.0,377.0,False,False
The Settlers 7: Complete Downloadable Content Pack,Blue Byte,36.0,913.0,True,False
Spoorky,GuGames Development,78.0,27.0,False,False
ItazuraVR - Sweatshirts,REAL,75.0,63.0,False,True
RoadRunner,Sun&Eyes,86.0,121.0,False,False
Fantasy Grounds - Stone and a Hard Place Combat Map Set 1 (Map Pack),"SmiteWorks USA, LLC",81.0,52.0,True,False
Monsters,VTC,80.0,60.0,False,True
Insectipede,LoadUpGames.com,87.0,948.0,False,False
Dead Hunter,Sergey Smirnov,57.0,1066.0,False,False
Real Man Got 100 |  是男人上100层,LUCKY STAR STUDIO,85.0,2248.0,False,False
Decker,Rich Vos,59.0,143.0,False,True
Deep Diving Simulator (Wallpapers),Jujubee S.A.,58.0,29.0,False,False
QUBIC: Memes,Triple-Star Studio,62.0,24.0,False,False
Deep Diving Simulator (Official Soundtrack),Jujubee S.A.,58.0,29.0,False,False
Driver Fusion Premium - 1 Year,Treexy,67.0,275.0,False,False
Gradually Forward,Gradually Forward Developer,92.0,158.0,True,False
Secret Savings,Prizma Combo,61.0,176.0,False,False
Your Future Self - Soundtrack,Contortionist Games,95.0,23.0,False,False
"Atelier Lulua: Ficus's Swimsuit ""Coastal Trickster""","KOEI TECMO GAMES CO., LTD.",90.0,233.0,False,False
"Atelier Lulua: Piana's Swimsuit ""Vivid Two-color""","KOEI TECMO GAMES CO., LTD.",90.0,405.0,False,False
"Atelier Lulua: Aurel's Swimsuit ""Surf Strider""","KOEI TECMO GAMES CO., LTD.",91.0,154.0,False,False
We are the Plague,Forever Entertainment S. A.,62.0,252.0,False,False
Gunship Recon,Sonic-Alpha,71.0,874.0,False,True
AvoCuddle,Ramez Al Tabbaa,95.0,156.0,False,False
Spring & Flow,SPARSE//GameDev,82.0,3009.0,False,False
Joan Jade and the Gates of Xibalba,Artifex Mundi,84.0,5491.0,False,False
Sabreurs - A Noble Duel,Team Hamtrol,80.0,273.0,True,False
Maid_san's Caving Adventure Images,KoheiGallery,83.0,997.0,False,False
Fruit 2 Sudoku🍉 2,Sly,58.0,51.0,False,False
Dog couple🐶 5,Sly,73.0,51.0,False,False
Ambidangerous,Paul Bischoff,80.0,225.0,True,False
Fakespearean: Overdramatic,Globe Guys,90.0,11.0,False,False
Trivia Throwdown,Eclectic City Games,78.0,35.0,True,False
Dog couple🐶 2,Sly,73.0,52.0,False,False
Pixel Battle Royale - Extra Skins,FreezeNova,54.0,346.0,True,False
Chess Puzzles - 100 by Liam,Educational Games,64.0,162.0,False,False
"Fantasy Grounds - Strange Supernaturals, Volume 11 (Token Pack)","SmiteWorks USA, LLC",82.0,50.0,True,False
"Fantasy Grounds - Saints and Heroes, Volume 10 (Token Pack)","SmiteWorks USA, LLC",77.0,66.0,True,False
Crusaders of the Lost Idols: Milgrid's Epic Starter Pack,Codename Entertainment Inc.,79.0,1923.0,False,False
Away From Earth: Moon - First Moon Landing,Only Voxel Games,67.0,60.0,True,False
Dog couple🐶 A,Sly,73.0,51.0,False,False
Drone Strike Force,"Odisi Games,NGD Studios,Globant",74.0,577.0,True,False
Fables of Talumos,Cheesemaster Games,89.0,60.0,False,False
The Trials of Olympus III: King of the World,e-FunSoft Games,78.0,31.0,False,False
Vegetable couple🍆 2,Sly,85.0,359.0,False,False
Ritbone,Lexip Games,87.0,1202.0,False,False
ALICE VR - Artbook,Carbon Studio,73.0,133.0,False,False
ALICE VR - Soundtrack,Carbon Studio,72.0,130.0,False,False
S#arp Shooter,Complex Infinity,90.0,1207.0,False,False
Beautiful Japanese Scenery - Animated Jigsaws,BottleCube inc.,88.0,116.0,False,False
Maze Ninja,XOAProductions,88.0,31.0,False,False
Flub Fighter,Retora Game Studios LLC,74.0,168.0,True,False
Fantasy Grounds - Ruleset: Barbarians of Lemuria,"SmiteWorks USA, LLC",76.0,67.0,True,False
King Machine,FastRam Design,79.0,136.0,False,False
The Exiled - Seeker Pack,Fairytale Distillery,49.0,441.0,True,False
The Exiled - Nomad Pack,Fairytale Distillery,49.0,441.0,True,False
Hacker Evolution IMMERSION,exosyphen studios,57.0,138.0,False,False
The Rabbit Hole Remastered,VRMonkey,58.0,12.0,False,False
Beeftacular,Retrific,76.0,69.0,False,False
Dragon Bros - Original Soundtrack,Space Lizard Studio LTD,88.0,17.0,True,False
Pankapu - Official Soundtrack,Too Kind Studio,73.0,167.0,False,False
Starship Annihilator - Soundtrack,IR Studio,52.0,39.0,False,False
Retaliation Path of Rome,XTeam Software Solutions,90.0,287.0,False,False
Francois BOUILLE,François Bouille - Experience 360,85.0,263.0,False,False
Barrow Hill: Curse of the Ancient Circle - Soundtrack,Shadow Tor Studios,82.0,52.0,False,False
Discovery! A Seek and Find Adventure,MumboJumbo,78.0,1639.0,False,False
Planet Busters,Slam,65.0,894.0,False,False
Luxor 3,MumboJumbo,89.0,29.0,False,False
Magic Synthesis,CoughCat,55.0,75.0,False,False
Toy Road Constructor,Art Of Adventures,41.0,149.0,False,False
Fruit 8 Sudoku🍉 2,Sly,53.0,34.0,False,False
Cube Human,迷茫的菜鸟,86.0,37.0,False,False
Fruit 4 Sudoku🍉,Sly,57.0,45.0,False,False
Trickster VR: Horde Attack!,Trickster Games,90.0,359.0,False,False
Bepuzzled Puppy Dog Jigsaw Puzzle,Jim Best,79.0,1578.0,False,False
Depixtion,"DevHour Games, LLC",86.0,3310.0,False,False
Bikerz,Forever Young Games,35.0,47.0,False,False
Animal Notes,Jinny Lab Inc.,42.0,46.0,False,False
Slime!!!,Family Games Time,86.0,58.0,False,False
MEDICALHOLODECK PRO FREE TRIAL | FULL FEATURES FOR 30 DAYS | Medical Virtual Reality | Medical VR | DICOM Viewer | Human Body VR | Human Anatomy | Virtual Surgery | Virtual Radiology  | Surgeon VR | 3D VR | Human Organs | Health | Healthcare | Nurse VR,nooon.io,78.0,237.0,True,False
C-War 2,David Vogt,53.0,75.0,True,False
Rocksmith® 2014 Edition – Remastered – Trivium - “A Gunshot to the Head of Trepidation”,Ubisoft - San Francisco,94.0,206.0,False,False
PING REDUX,Nami Tentou,75.0,411.0,False,False
Dive with Sylvia VR,Cascade Game Foundry SPC,77.0,523.0,False,False
Irony Curtain: From Matryoshka with Love - Digital Artbook,Artifex Mundi,97.0,34.0,False,False
Irony Curtain: From Matryoshka with Love - Original Soundtrack,Artifex Mundi,97.0,34.0,False,False
The Cat in 14a,Low End Games LTD,50.0,41.0,False,True
"iTube HD Video Downloader - Download videos from 10000+ sites, 3X Faster Download Speed, Download Entire Playlist, Record Online Video.",Aimersoft Studio,93.0,16.0,False,False
